fecha,autor,titulo,texto,enlace,fuente_original,enlace_original
2022-09-20,Cynthia López Cabán,FEMA esquiva comentar sobre el trabajo de Luma Energy,"La Agencia Federal para el Manejo de Emergencias (FEMA, en inglés) esquivó una pregunta sobre la petición de investigación a LUMA Energy que hizo hoy la fiscal general de Nueva York, Letitia James, y negó conocimiento sobre una pugna entre LUMA, la Autoridad de Energía Eléctrica y el Negociado de Energía, ante expresiones del senador demócrata Chuck Schumer. En una conferencia de prensa telefónica desde Washington, el administrador adjunto de FEMA para Recuperación, Keith Turi, también señaló que la agencia ofrece asistencia técnica al equipo de trabajo que tiene a su cargo restablecer el servicio de electricidad. El 80% de la población no tiene luz en este momento. Pero tanto LUMA Energy como el gobernador Pedro Pierluisi Urrutia aseguraron esta mañana que el servicio se restablecerá a la mayoría de la población entre hoy y mañana, miércoles. Turi, además, afirmó que tomará en encuentra los daños causados por el huracán Fiona a la ya abatida red eléctrica, como parte de su “apoyo” a la reconstrucción del sistema eléctrico de Puerto Rico. Hoy, James, urgió hoy a las autoridades federales a investigar la situación energética en Puerto Rico y al proveedor de energía LUMA Energy. Pero en el intercambio con la prensa Turi despachó rápidamente la pregunta sobre si era necesaria dicha investigación al operador privado, que tiene a su cargo el sistema de transmisión y distribución eléctrico desde junio del año pasado. “Estamos a dos días del paso del huracán Fiona, estamos enfocados en las medidas de recuperación y eso va a ser nuestro enfoque de cara al futuro”, respondió ante una pregunta del reportero de Bloomberg. Fue parco también ante una pregunta de CNN, sobre expresiones del senador Schumer adjudicando la fragilidad de la red eléctrica a un conflicto interno entre la AEE, LUMA y el Negociado de Energía. ¿Cuál fue su experiencia hoy y esta semana? ¿Ese conflicto le preocupa a FEMA?, preguntó la reportera. “Estamos apoyando los esfuerzos de recuperación. Tenemos una relación sólida con el Gobierno de Puerto Rico… No vemos más que una buena colaboración y una buena comunicación y transparencia hasta ahora aquí en la respuesta y esperamos que eso continúe. Seguiremos en nuestro papel de apoyo”, contestó. A lo largo del la rueda de prensa telefónica insistió en el compromiso de FEMA con la recuperación del País. “Obviamente, el impacto de Fiona es una consideración que la evaluación de los daños que hagamos. Hay que trabajar de cerca con eso para garantizar que cualquier impacto adicional se tome en cuenta. Estamos comprometidos con el gobierno del Estado Libre Asociado de Puerto Rico”, apuntó a preguntas de la prensa. En el 2019, FEMA asignó $9,500 millones para la reconstrucción de la red eléctrica tras el paso de María. También asignó otros $2,000 millones para trabajos de emergencia. Turi indicó que al presente hay funcionarios de FEMA sobre el terreno con empleados de LUMA Energy. Además, mencionó que la agencia podría ofrecer asistencia técnica si así lo requieren los equipos a cargo del trabajo de volver a energizar el archipiélago. “Estamos en un rol de apoyo para dar asistencia técnico y podríamos aprobar fondos de emergencia si se requiere”, respondió. En torno a la lentitud en el proceso para restablecer la electricidad, Turi señaló que apenas habían pasado dos días del azote del huracán, cuyos efectos se sintieron en Puerto Rico hasta ayer, y que no existía una medida para fijar un término de tiempo para la recuperación del servicio eléctrico.",https://jayfonseca.com/fema-tomara-en-cuenta-impacto-de-fiona-en-proceso-de-reconstruccion-red-electrica/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-20,Jagual Media,Continúan las evaluaciones de daños y los esfuerzos de restablecimiento de energía eléctrica tras el paso del huracán Fiona,"Hoy, continuaron los esfuerzos de evaluación de daños, restablecimiento y reenergización de LUMA y sus colaboradores en todo Puerto Rico tras los impactos severos del huracán Fiona. Con el apoyo de trabajadores de campo adicionales de Quanta, LUMA cuenta con más de 2,000 trabajadores que están evaluando los daños provocados por el huracán Fiona y haciendo reparaciones. A la 1:30 p. m., ya se había restablecido el servicio de casi 300,000 clientes, y continúan los esfuerzos para reenergizar la red eléctrica y restablecer el servicio lo más rápido y seguro posible.  “Todos en LUMA somos muy conscientes de los recuerdos dolorosos del huracán María y del impacto duradero que ha tenido en la red eléctrica y en el maravilloso pueblo de Puerto Rico. El huracán Fiona ha, trágicamente, traído de vuelta muchos de esos recuerdos. A pesar de que existen retos y que aún queda mucho por hacer para restablecer el servicio, LUMA y todos nuestros colaboradores no descansarán hasta que todos los clientes tengan servicio eléctrico y se reenergice la red eléctrica en su totalidad”, expresó el director de seguridad pública de LUMA, Abner Gómez. Algunas de las principales medidas de restauración que LUMA y nuestros colaboradores han completado desde el lunes en la mañana son: ",https://jayfonseca.com/continuan-las-evaluaciones-de-danos-y-los-esfuerzos-de-restablecimiento-de-energia-electrica-tras-el-paso-del-huracan-fiona/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-20,Cynthia López Cabán,"Líder demócrata en Senado federal denuncia lucha entre LUMA, AEE y Negociado de Energía","El líder de la mayoría del Senado de Estados Unidos, Chuck Schumer, denunció hoy que una pelea interna entre la Autoridad de Energía Eléctrica (AEE), el Negociado de Energía y LUMA Energy sobre el uso de los fondos federales asignados para reparar el sistema eléctrico mantiene paralizado el proceso de reconstrucción de la red eléctrica de Puerto Rico. El senador demócrata de Nueva York también acusó a la AEE de torpedear las iniciativas para moverse de una generación que usa combustible fósiles a una generación limpia a base de fuentes renovables. En rueda de prensa desde el Capitolio en el día en que se cumple el quinto aniversario del paso del huracán María y el archipiélago se recupera del azote del huracán Fiona, Schumer reclamó un sistema eléctrico robusto y que atienda las necesidades de Puerto Rico formado por microredes de energía solar y no uno apoyado por líneas de transmisión que viajan a través montañas para ofrecer energía a gran parte del país. El político apuntó que a Puerto Rico se han asignado unos $21,000 millones en fondos federales, pero que un informe de la Oficina de Contraloría General (GAO) encontró que solo se ha usado el 2% de esos fondos. Esa partida incluye unos $12,000 millones para reparar la red eléctrica. “Mientras el Departamento de Energía, la  Agencia Federal para el Manejo de Emergencias (FEMA, en inglés) y el Departamento de Vivienda federal trabajan para apoyar ese esfuerzo de reconstrucción, la pelea persistente entre la AEE, LUMA y el Negociado de Energía ha paralizado esos esfuerzos. En vez de llevar energía al pueblo, en vez de construir una red resiliente, desarrollada localmente, ellos están ocupados peleando los unos contra los otros”, afirmó. “Esto es indignante”, agregó. En su descarga, destacó que el Negociado de Energía aprobó un plan que contempla que para el 2025, Puerto Rico produzca su generación a base de energía verde. “La AEE se ha resistido e insiste en uso de gas natural en una isla susceptible a desastres naturales. Es ridículo tener las generatrices al sur de la isla y usar cables viejos que van sobre montañas, donde golpean los huracanes, para transportar esa energía al norte. Esto no tiene sentido”, afirmó. Mira la conferencia de prensa aquí.",https://jayfonseca.com/lider-democrata-en-senado-federal-denuncia-lucha-entre-luma-aee-y-negociado-de-energia/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-20,Hermes Ayala Guzmán,Ya se ha desembolsado más de $ 15 millones de la Reserva de Emergencia… y lo que falta,"Desde ayer lunes hasta la mañana de hoy, 20 de septiembre, la Oficina de Gerencia y Presupuesto (OGP) ya ha desembolsado al menos $15 millones de dólares a través de la Reserva de Emergencias tras el embate del huracán Fiona. El director de la Oficina de Gerencia y Presupuesto (OGP), Juan C. Blanco Urrutia, le confirmó esta información a Jagual Media. Y fue más lejos aún. “Esta cifra pudiese incluso haberse duplicado o triplicado desde esta mañana”, apuntó. Una carta en poder de este medio indica que la Junta de Control Fiscal aprobó la petición para usar fondos de la Reserva de Emergencias el 16 de septiembre. Posterior a esto, el licenciado Blanco Urrutia emitió el Memorando Especial Número 009-2022, en el que la OGP con el propósito de delinear el procedimiento que deben seguir los Municipios para solicitar fondos de emergencia relacionados con el estado de emergencia declarado por el inminente paso de la tormenta tropical Fiona y el impacto que ésta pueda ocasionar. De igual forma, establece el proceso a seguir para la solicitud de fondos para las compras de emergencia relacionadas con dicho fenómeno atmosférico. La OGP también ha establecido los procesos requeridos para que las entidades del gobierno central y los municipios soliciten acceso a los recursos disponibles de la Reserva de Emergencia según sea necesario, consistente con la Sección 16 de la Resolución Conjunta del Presupuesto Certificado para el Año Fiscal 2023 y la autorización existente de parte de la Junta de Supervisión Fiscal para acceder la Reserva de Emergencia. La Reserva de Emergencia es un fondo que contiene $550 millones y cada institución, agencia o municipio que reciba dinero de ahí debe reponerlo. Blanco Urrutia indicó que entre las agencias e instituciones que ya han recibido asistencia económica, según recordó a vuelo de pájaro, figuran el Departamento de Recursos Naturales y Ambientales (DRNA), el Departamento de Transportación y Obras Públicas (DTOP) y la Corporación de Puerto Rico para la Difusión Pública (WIPR). “Con DTOP se aprobó dinero para equipo de trabajo para abrir caminos y para limpiar carreteras, mientras que para el DRNA se aprobaron fondos para la adquisición de cinco vehículos correspondientes a necesidades para la emergencia. Para WIPR se aprobó el alquiler de vehículos 4 x 4, pues necesitaban llegar hasta sus antenas. Además, se han aprobado para gastos de combustible y de diésel, y también para un generador para el zoológico de Mayagüez”, subrayó Blanco Urrutia. “Claro, hay muchas otras aprobaciones que se han hecho, esos son solo algunos ejemplos. A mí no sorprendería si se hubiese triplicado la cifra de $15 millones de esta mañana porque, para que tengas ideas, entre agencias y municipios se han realizado más de 500 solicitudes correspondientes a Manejo de Emergencias”, apuntó, señalando al proceso que realizan ante el Negociado de Manejo de Emergencias y Administración de Desastres (NMEAD). Mientras, Blanco Urrutia indicó que buscan realizar un acuerdo con la Junta de Control Fiscal para que se apruebe darle hasta un tope de $ 250 mil de la Reserva de Emergencia a cada municipio que lo solicite y pueda documentar la necesidad para este recurso. “Es algo que estamos trabajando y esta semana veremos si es viable”, apuntó. “Deben recordar que es dinero que, luego de usarse, tiene que ser devuelto”, finalizó el director de la OGP.",https://jayfonseca.com/ya-se-ha-desembolsado-mas-de-15-millones-de-la-reserva-de-emergencia-y-lo-que-falta/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Jagual Media,Reinician vuelos y adelantan posibles retrasos tras paso de huracán Fiona,"La compañía Aerostar, que administra el Aeropuerto Luis Muñoz Marín, informó el reinicio de vuelos y anticipa posibles retrasos por limitación de personal afectado por el paso de Fiona. Recomendaron, de igual forma, que los viajeros confirmen con aerolíneas antes de llegar al aeropuerto y que salgan con tiempo por dilación en las filas de seguridad. El presidente de Aerostar, Jorge Hernández, anticipó posibles retrasos en la salida de los vuelos que reinician hoy y dilación en las filas de los puntos de seguridad, como consecuencia de una limitación de recurso humano que experimentan las aerolíneas, agencias federales y otros componentes del Aeropuerto Luis Muñoz Marín. Hernández explicó que el equipo de Aerostar pernoctó en las instalaciones para trabajar cualquier incidencia durante el paso del huracán y garantizar las condiciones aptas de pistas, terminales y demás áreas, con el fin de reanudar operaciones hoy temprano. Sin embargo, los diferentes componentes del aeropuerto están enfrentando retos en sus plantillas de empleados, por lo que la colaboración de los pasajeros es vital en esta etapa. “Como es natural tras el paso de un fenómeno atmosférico, algunos empleados experimentan situaciones personales, lo que podría incidir en retrasos en las operaciones aéreas y un mayor tiempo de espera en las filas de los puntos de cotejo, así como en otras áreas del aeropuerto”, señaló el presidente de Aerostar. Este agregó que todavía los itinerarios de vuelos están atravesando ajustes, por lo que se recomienda a todo pasajero confirmar su vuelo previo a su salida hacia el aeropuerto. De igual manera, Aerostar aconseja que lleguen con al menos tres horas de anticipación por si se está experimentando dilación en los puntos de seguridad y para que pueda realizar cualquier gestión con la aerolínea en caso de que haya un cambio de último momento.",https://jayfonseca.com/reinician-vuelos-y-adelantan-posibles-retrasos-tras-paso-de-huracan-fiona/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Yennifer Álvarez,Descontinúan el Aviso de Huracán para Puerto Rico mientras 69% de los clientes siguen sin energía eléctrica,"El Aviso de Huracán para Puerto Rico fue descontinuado hoy lunes a las 5:00 a.m. a pesar que la lluvia continuará registrándose en toda la Isla. Se espera que en el área sur se registren 10 pulgadas adicionales de lluvia para un total de csi 30 pulgadas mientras al norte será otras cuatro pulgadas adicionales para totalizar casi 20 pulgadas de precipitación. Mientras, tras el apagón general registrado ayer domingo cerca de la 1:00 p.m. continúa sin energía eléctrica el 69 por ciento de los clientes o   clientes, reportó Luma Energy en su portal cibernético.",https://jayfonseca.com/descontinuan-el-aviso-de-huracan-para-puerto-rico-mientras-69-de-los-clientes-siguen-sin-energia-electrica/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Cynthia López Cabán,Gobernador informa que mañana no hay clases ni trabajo en el sistema público,"El gobernador Pedro Pierluisi Urrutia anunció que mañana no hay clases, ni trabajo en el gobierno, mientras solo 100,000 abonados cuentan con servicio eléctrico y el 70% no tiene servicio de agua potable, un día después de que el huracán Fiona golpeó a Puerto Rico. Mañana solo tendrán que presentarse a trabajar los empleados públicos que ofrecen servicios esenciales. A las 11:00 a.m. había 2,146 personas y 254 mascotas a través de 113 refugios. En total, el gobierno habilitó 128 refugios en los 78 municipios. Pierluisi Urrutia indicó que tan pronto las condiciones del tiempo lo permitan llegarán a Puerto Rico 100 primeros respondedores del estado de Nueva York. Otros estados como Nueva Jersey y California también ofrecieron ayuda. Aunque agradeció las buenas intenciones de personas o grupos que quieran enviar agua y comida al archipiélago, el mandatario afirmó que existen abastos suficientes en los almacenes de FEMA y del gobierno estatal. Por ejemplo, FEMA tiene 7 millones de comidas rápidas y 4 millones de litros de agua que se despacharían si el presidente Joe Biden hace una declaración de desastre. “En este momento, no es necesaria la ayuda humanitaria. No queremos estar en una situación de logística recibiendo ayuda humanitaria”, indicó en rueda de prensa desde la sede de Manejo de Emergencias en San Juan. El restablecimiento del sistema eléctrico tomará varios días y dará prioridad a los servicios esenciales. Esta mañana un helicóptero inició el proceso de evaluación de los daños al sistema de transmisión y distribución. “Esto va a ser un proceso gradual. Es cuestión de días para que la mayoría recupere el servicio. El 100% es lo imposible de contestar porque esta tormenta todavía nos está impactando”, respondió ante preguntas sobre el tiempo que tomará la recuperación completa de la red eléctrica. Según el director ejecutivo de la Autoridad de Energía Eléctrica (AEE), Josué Colón, hay unidades de generación disponibles en Palo Seco y San Juan a la espera de la disponibilidad de las líneas de transmisión. Cambalache prenderá hoy en “modo de isla” para energizar un hospital del área de Arecibo y el Superacueducto. Colón también señaló que un tanque en construcción en Costa Sur sufrió daños y una bomba de alimentación en Aguirre. “Esto va poco a poco subiendo”, indicó Abner Gómez, portavoz de LUMA Energy. Según Gómez, hoy llegan unos 60 empleados de la matriz de Quanta para ayuda en la recuperación del sistema eléctrico. Otros 30 llegarán mañana. Rechazó una propuesta para reclutar mediante un trámite extraordinario a los celadores de línea de la AEE que no pasaron a LUMA,  pero que tienen la experiencia y el conocimiento para reparar la red eléctrica. “Con lo que tenemos ahora mismo es suficiente”, apuntó. En esa línea, el gobernador Pierluisi Urrutia dijo que no puede requerir la contratación de ese personal adicional a menos que LUMA certifique que no cuenta con los recursos necesarios para atender la emergencia.    Puerto Rico todavía se encuentra bajo aviso de tormenta tropical y los pronósticos anticipan lluvia hasta mañana. Hasta el momento, han caído unas 30 pulgadas de lluvia a través del archipiélago.",https://jayfonseca.com/gobernador-informa-que-manana-no-hay-clases-ni-trabajo-en-el-sistema-publico/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Hermes Ayala Guzmán,Cancelan decenas de vuelos en la Isla tras el paso del huracán Fiona,"Decenas de vuelos de entrada y de salida han sido cancelados desde ayer, según informó la empresa Aerostar Airport Holdings LLC, que administra el Aeropuerto Luis Muñoz Marín en Carolina. Entre estos vuelos se encuentran varios desde ciudades con grandes comunidades puertorriqueñas como: Nueva York, Orlando, Filadelfia y Washington D. C. Igualmente, se han cancelado vuelos de salida hacia estas ciudades y otras como Baltimore, Boston y Atlanta.  ",https://jayfonseca.com/cancelan-decenas-de-vuelos-en-la-isla-tras-el-paso-del-huracan-fiona/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Katriana Vélez,Gobernador no descarta reclutamiento de exempleados de la AEE para atender emergencia tras impacto de Fiona,"El gobernador Pedro Pierluisi Urrutia, expresó esta mañana en conferencia de prensa que no descartaría emitir una orden ejecutiva que permita el reclutamiento de exempleados de la Autoridad de Energía Eléctrica (AEE) si hubiera “duda de que los recursos no están dando abasto” para atender la emergencia energética que enfrenta el país ante el paso del huracán Fiona. Las expresiones surgen tras el cuestionamiento de la prensa, luego de que el presidente de la Unión de Trabajadores de la Industria Eléctrica y Riego (Utier), Ángel Figueroa Jaramillo, publicara en su cuenta de Twitter que el gobernador, “debería reclutar a todos los hombres y mujeres desplazados y jubilados de la Autoridad de Energía Eléctrica”. Por su parte, Abner Gómez, portavoz de Luma Energy, sostuvo que al momento cuentan con personal suficiente para atender “el hecho de hoy”. Sin embargo, ayer en conferencia de prensa el funcionario no pudo precisar con cuántos celadores que trabajen líneas vivas cuenta Luma. En adición, Kevin Acevedo, vicepresidente de Asuntos Estratégicos de la compañía canadiense, reconoció hace poco más de una semana, que no contaban con suficientes celadores adiestrados para este tipo de trabajos. Gómez, indicó hoy que se espera la llegada de alrededor de 60 trabajadores adicionales de diferentes estados para dar apoyo, mañana estarían llegando 30 más y se esperan unas 200 personas adicionales durante los próximos días.  ",https://jayfonseca.com/gobernador-no-descarta-reclutamiento-de-exempleados-de-la-aee-para-atender-emergencia-tras-impacto-de-fiona/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Yennifer Álvarez,Hallan cuerpo del hombre arrastrado por aguas del río La Plata en Comerío,"La Policía informó la tarde del lunes que apareció el cuerpo de un hombre que fue arrastrado por las aguas del río La Plata en Comerío. Un informe preliminar detalló que el sistema 9-1-1 recibió una llamada a eso de la 1:40 de la tarde de hoy, informando que un hombre había sido arrastrado por aguas del río La Plata en la carretera 781 kilómetro 3.1 Barrio Cedrito sector la Prieta en Comerío. La querellante Elizabeth Ayala inicialmente informó que su hermano Gilberto Ayala de 58 años se encontraba detrás de su residencia en la dirección antes mencionada, cuando resbaló y cayó, siendo arrastrado por aguas del río La Plata en Comerío. “No obstante, luego de la investigación, la querellante aclara que ella fue a llevarle comida y al no dar con él le da conocimiento a dos hermanos de éstos y un cuñado, los cuales comienzan la búsqueda y encuentran al hombre muerto, el cual se alega murió en la orilla de la quebrada que conecta con río La Plata en Comerío”, consignó el informe policial. Este es el primer incidente que se reporta de este tipo tras el paso del huracán Fiona por la Isla. Más temprano, al mediodía, el gobernador Pedro Pierluisi, sostuvo que no se habían reportado personas desaparecidas y que al momento se han registrado dos fallecidos en refugios que se indica ocurrieron por causas naturales. Se espera por la investigación de Ciencias Forenses para determinar la causa de la muerte.",https://jayfonseca.com/hallan-cuerpo-del-hombre-arrastrado-por-aguas-del-rio-la-plata-en-comerio/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Katriana Vélez,"ASEM informa reanudación de labores regulares martes a sus empleados, clínicas reanudan miércoles","A través de un correo electrónico la Administración de Servicios Médicos de Puerto Rico (ASEM), notificó a sus empleados que, desde mañana, martes, “se reanudan las labores regulares”. La comunicación pidió al personal de supervisión prudencia “al evaluar las solicitudes de ausencia”, señalando que parte de la empleomanía reside en zonas que se vieron afectadas por el paso del huracán Fiona. Por su parte, empleados de ASEM expresaron a Cuarto Poder (WAPA-TV) preocupación ya que se encuentran imposibilitados de salir de sus hogares, ya sea porque algunas carreteras se encuentran cerradas o por situaciones que han tenido que atender en sus residencias tras las inundaciones. Mientras tanto, el director de ASEM, Jorge Matta indicó a través de un comunicado de prensa que a partir del miércoles se reanudarán los servicios de las clínicas externas y cirugías electivas. “Aún la población está en la etapa de manejo de respuesta. Son muchos los pacientes que viajan desde los cuatro puntos cardinales de la isla para llegar a sus citas, aún se registran lluvias y hay carreteras cerradas a causa de derrumbes o inundaciones”, sostuvo Matta. Por otra parte, las clínicas del Hospital Universitario de Adultos (UDH) están suspendidas por el día de mañana y se ha estado llamando a los pacientes para reprogramarlas. Pacientes que tengan dudas sobre la reprogramación de sus citas pueden comunicarse al (787)777-3535 a las extensiones 2104 o 2107. En lo que respecta al horario de visitas a pacientes, como los servicios de los hospitales en Centro Médico, Sala de Emergencias, Hospital de Trauma y UDH, se encuentran operando con normalidad.",https://jayfonseca.com/asem-informa-reanudacion-de-labores-regulares-martes-a-sus-empleados-clinicas-reanudan-miercoles/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Jagual Media,Comienzan a abrir los supermercados,"La Cámara de Mercadeo, Industria y Distribución de Alimentos (MIDA) informó los supermercados que notificaron que están abiertos, para aquellas personas que necesiten adquirir alimentos y productos de primera necesidad. “Nuestra Industria trabaja contra toda adversidad por el bien del pueblo puertorriqueño. Estamos solidarios con el sufrimiento en nuestro país”, comentó el Vicepresidente Ejecutivo de MIDA, el licenciado Manuel Reyes Alfonso. La entidad aclaró que la información provista es preliminar y sujeta a actualización constante. Mira la lista aquí: ",https://jayfonseca.com/comienzan-a-abrir-los-supermercados/,Supermercados abiertos,https://jayfonseca.com/wp-content/uploads/2022/09/TIENDAS-OPERANTES-HURACAN-FIONA.pdf
2022-09-19,Jagual Media,Anuncian puntos de oasis de agua en San Juan,"El alcalde de San Juan, Miguel A. Romero Lugo, informó que su administración ha establecido seis oasis para suplir agua no potable a los residentes de la Ciudad Capital, en medio de la emergencia causada tras el paso del fenómeno atmosférico Fiona. Estos seis oasis están ubicados en el estacionamiento del Cuartel de la Policía Municipal de la Avenida 65 infantería, en la carretera PR -199 en el complejo residencial Villa Esperanza, en la marginal del Norte Shopping Center, la Placita Barceló, Iglesis San Juan Bosco y en la carretera PR- 176 en el área de Cupey Track.   El alcalde detalló que el servicio de oasis estará disponible desde hoy lunes a la 4:00 p.m. hasta que pase la emergencia o se recupere el servicio en las comunidades. El agua que se estará distribuyendo en los oasis es una no potable por lo que su uso está destinado para labores como la utilización de baños, bañarse y aseo en hogares, entre otras.  “Continuamos llevando recursos a las comunidades para suplir las necesidades básicas de los residentes de San Juan.  Exhortamos a los ciudadanos de las comunidades aledañas a estos oasis y que no tengan el servicio de agua potable, acudir a ellos y compartir la información con vecinos, amigos y familiares. En la medida en que sea necesario más adelante se anunciarán otros oasis”, expresó el ejecutivo municipal.  Romero Lugo reiteró el llamado a cada uno de los empleados de su administración municipal y residentes de San Juan a que se mantengan en sus hogares o en lugares seguros, y que eviten transitar por las vías públicas ya que se anticipan más lluvias sobre la zona.",https://jayfonseca.com/anuncian-puntos-de-oasis-de-agua-en-san-juan/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2022-09-19,Jagual Media,Emplazan a Pierluisi a solicitar declaración de desastre con reclamos de “recuperación justa”,"Ayuda Legal Puerto Rico emplazó al gobernador Pedro Pierluisi Urrutia para que solicite cuanto antes la declaración de desastre mayor ante la Casa Blanca ante los daños causados por el paso del huracán Fiona. En una misiva al mandatario, la directora ejecutiva de la organización, Ariadna Michelle Godreau Aubert, también pidió a Pierluisi Urrutia que integre los “reclamos de recuperación justa y vivienda digna al trabajo de respuesta al desastre”, que enumeró en la carta. “Esta catástrofe requerirá respuesta ágil y visión a largo plazo para atender a las familias sobrevivientes”, afirmó Godreau Aubert, cuya organización lideró la respuesta legal y de abogacía local y federal tras el huracán María y los terremotos del 2020. “Ante daños catastróficos que resultan tan evidentes, es posible agilizar estos procesos y así canalizar la apertura de los programas de asistencia individual. Conocemos de primera mano lo urgente que es que estos procesos se muevan a la velocidad de la necesidad humana”, agregó. Ayer, el presidente de Estados Unidos, Joe Biden, aprobó la declaración del estado de emergencia en Puerto Rico ante el paso de la tormenta, que dejó a Puerto Rico a oscuras y a la mayoría de la ciudadanía sin servicio de agua potable. Estos fueron los reclamos: Los reclamos de abogacía aquí enumerados son parte de las exigencias de recuperación justa y vivienda digna críticas para nuestro Puerto Rico. No es una lista exhaustiva pero sí es un punto de partida importante para la protección de derechos humanos. Estos llamados se fueron preparados por Ayuda Legal Puerto Rico y se hacen tanto al gobierno local y federal, y a sus ramas y agencias, según su rol en la respuesta al desastre. ",https://jayfonseca.com/emplazan-a-pierluisi-a-solicitar-declaracion-de-desastre-con-reclamos-de-recuperacion-justa/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
